cutoff_bohr,fold,seed,scheme,n_train,n_test,best_standardized_mse,final_standardized_mse,best_step
1.5,0,11,A,122,34,0.00011940325210281589,0.00011940325210281589,20000
1.5,0,29,A,122,34,0.00016854211162921755,0.00016854211162921755,20000
1.5,0,47,A,122,34,0.00018301422937816515,0.00018301422937816515,20000
1.5,0,71,A,122,34,0.00013786701193631512,0.00013786701193631512,20000
1.5,0,101,A,122,34,0.00015282526996224832,0.00015282526996224832,20000
1.5,0,11,B,122,34,5.396845665146345e-06,5.396845665146345e-06,20000
1.5,0,29,B,122,34,2.4300301909986888e-06,2.4300301909986888e-06,20000
1.5,0,47,B,122,34,3.7177504256994284e-06,3.7177504256994284e-06,20000
1.5,0,71,B,122,34,3.866627853773845e-06,3.866627853773845e-06,20000
1.5,0,101,B,122,34,4.369164288453745e-06,4.369164288453745e-06,20000
1.5,1,11,A,120,36,0.00011880054381580347,0.00011880054381580347,20000
1.5,1,29,A,120,36,0.00017591237484973417,0.00017591237484973417,20000
1.5,1,47,A,120,36,0.00018310098730571573,0.00018310098730571573,20000
1.5,1,71,A,120,36,0.00013708708446097577,0.00013708708446097577,20000
1.5,1,101,A,120,36,0.00014526820132660447,0.00014526820132660447,20000
1.5,1,11,B,120,36,3.808963214564696e-06,3.808963214564696e-06,20000
1.5,1,29,B,120,36,2.6179533996963964e-06,2.6179533996963964e-06,20000
1.5,1,47,B,120,36,3.978978472942236e-06,3.978978472942236e-06,20000
1.5,1,71,B,120,36,4.115435035394762e-06,4.115435035394762e-06,20000
1.5,1,101,B,120,36,4.4497013499853615e-06,4.4497013499853615e-06,20000
1.5,2,11,A,130,26,0.00010736974992135316,0.00010736974992135316,20000
1.5,2,29,A,130,26,0.0001664964094122775,0.0001664964094122775,20000
1.5,2,47,A,130,26,0.00017006707983564621,0.00017006707983564621,20000
1.5,2,71,A,130,26,0.0001270051239366537,0.0001270051239366537,20000
1.5,2,101,A,130,26,0.0001379271138519076,0.0001379271138519076,20000
1.5,2,11,B,130,26,3.999305655417335e-06,3.999305655417335e-06,20000
1.5,2,29,B,130,26,2.4124215957171155e-06,2.4124215957171155e-06,20000
1.5,2,47,B,130,26,3.7453650723049163e-06,3.7453650723049163e-06,20000
1.5,2,71,B,130,26,3.862854500285827e-06,3.862854500285827e-06,20000
1.5,2,101,B,130,26,4.146257763613074e-06,4.146257763613074e-06,20000
1.5,3,11,A,130,26,0.00014270811931197362,0.00014270811931197362,20000
1.5,3,29,A,130,26,0.00020407937133689263,0.00020407937133689263,20000
1.5,3,47,A,130,26,0.00020870388912836414,0.00020870388912836414,20000
1.5,3,71,A,130,26,0.00016390387333851811,0.00016390387333851811,20000
1.5,3,101,A,130,26,0.00018045096540711492,0.00018045096540711492,20000
1.5,3,11,B,130,26,4.498367602812489e-06,4.498367602812489e-06,20000
1.5,3,29,B,130,26,2.823646354905561e-06,2.823646354905561e-06,20000
1.5,3,47,B,130,26,4.092712302780897e-06,4.092712302780897e-06,20000
1.5,3,71,B,130,26,4.345725535158802e-06,4.345725535158802e-06,20000
1.5,3,101,B,130,26,4.765799625275149e-06,4.765799625275149e-06,20000
1.5,4,11,A,122,34,0.0001298995960209812,0.0001298995960209812,20000
1.5,4,29,A,122,34,0.00017566984466002513,0.00017566984466002513,20000
