wavelength_nm,intensity_arb_gaussian_fwhm_0.35eV_COSMETIC
284.681,0.0
284.916,0.0
285.151,0.0
285.386,0.0
285.62,0.0
285.855,0.0
286.09,0.0
286.325,0.0
286.56,0.0
286.794,0.0
287.029,0.0
287.264,0.0
287.499,0.0
287.734,0.0
287.968,0.0
288.203,0.0
288.438,0.0
288.673,0.0
288.908,0.0
289.142,0.0
289.377,0.0
289.612,0.0
289.847,0.0
290.082,0.0
290.316,0.0
290.551,0.0
290.786,0.0
291.021,0.0
291.256,0.0
291.49,0.0
291.725,0.0
291.96,0.0
292.195,0.0
292.43,0.0
292.664,0.0
292.899,0.0
293.134,0.0
293.369,0.0
293.604,0.0
293.838,0.0
294.073,0.0
294.308,0.0
294.543,0.0
294.778,0.0
295.012,0.0
295.247,0.0
295.482,0.0
295.717,0.0
295.952,0.0
296.186,0.0
296.421,0.0
296.656,0.0
296.891,0.0
297.126,0.0
297.36,0.0
297.595,0.0
297.83,0.0
298.065,0.0
298.3,0.0
298.534,0.0
298.769,0.0
299.004,0.0
299.239,0.0
299.474,0.0
299.708,0.0
299.943,0.0
300.178,0.0
300.413,0.0
300.648,0.0
300.882,0.0
301.117,0.0
301.352,0.0
301.587,0.0
301.822,0.0
302.056,0.0
302.291,0.0
302.526,0.0
302.761,0.0
302.996,0.0
303.23,0.0
303.465,0.0
303.7,0.0
303.935,0.0
304.17,0.0
304.404,0.0
304.639,0.0
304.874,0.0
305.109,0.0
305.344,0.0
305.578,0.0
305.813,0.0
306.048,0.0
306.283,0.0
306.518,0.0
306.752,0.0
306.987,0.0
307.222,0.0
307.457,0.0
307.692,0.0
307.926,0.0
308.161,0.0
308.396,0.0
308.631,0.0
308.866,0.0
309.1,0.0
309.335,0.0
309.57,0.0
309.805,0.0
310.04,0.0
310.274,0.0
310.509,0.0
310.744,0.0
310.979,0.0
311.214,0.0
311.448,0.0
311.683,0.0
311.918,0.0
312.153,0.0
312.388,0.0
312.622,0.0
312.857,0.0
313.092,0.0
313.327,0.0
313.562,0.0
313.796,0.0
314.031,0.0
314.266,0.0
314.501,0.0
314.736,0.0
314.97,0.0
315.205,0.0
315.44,0.0
315.675,0.0
315.91,0.0
316.144,0.0
316.379,0.0
316.614,0.0
316.849,0.0
317.084,0.0
317.318,0.0
317.553,0.0
317.788,0.0
318.023,0.0
318.258,0.0
318.492,0.0
318.727,0.0
318.962,0.0
319.197,0.0
319.432,0.0
319.666,0.0
319.901,0.0
320.136,0.0
320.371,0.0
320.606,0.0
320.84,0.0
321.075,0.0
321.31,0.0
321.545,0.0
321.78,0.0
322.014,0.0
322.249,0.0
322.484,0.0
322.719,0.0
322.954,0.0
323.188,0.0
323.423,0.0
323.658,0.0
323.893,0.0
324.128,0.0
324.362,0.0
324.597,0.0
324.832,0.0
325.067,0.0
325.302,0.0
325.536,0.0
325.771,0.0
326.006,0.0
326.241,0.0
326.476,0.0
326.71,0.0
326.945,0.0
327.18,0.0
327.415,0.0
327.65,0.0
327.884,0.0
328.119,0.0
328.354,0.0
328.589,0.0
328.824,0.0
329.058,0.0
329.293,0.0
329.528,0.0
329.763,0.0
329.998,0.0
330.232,0.0
330.467,0.0
330.702,0.0
330.937,0.0
331.172,0.0
331.406,0.0
331.641,0.0
331.876,0.0
332.111,0.0
332.346,0.0
332.58,0.0
332.815,0.0
333.05,0.0
333.285,0.0
333.52,0.0
333.754,0.0
333.989,0.0
334.224,0.0
334.459,0.0
334.694,0.0
334.928,0.0
335.163,0.0
335.398,0.0
335.633,0.0
335.868,0.0
336.102,0.0
336.337,0.0
