wavelength_nm,intensity_arb_gaussian_fwhm_0.35eV_COSMETIC
258.195,0.0
258.436,0.0
258.676,0.0
258.917,0.0
259.157,0.0
259.397,0.0
259.638,0.0
259.878,0.0
260.119,0.0
260.359,0.0
260.599,0.0
260.84,0.0
261.08,0.0
261.321,0.0
261.561,0.0
261.802,0.0
262.042,0.0
262.282,0.0
262.523,0.0
262.763,0.0
263.004,0.0
263.244,0.0
263.484,0.0
263.725,0.0
263.965,0.0
264.206,0.0
264.446,0.0
264.687,0.0
264.927,0.0
265.167,0.0
265.408,0.0
265.648,0.0
265.889,0.0
266.129,0.0
266.369,0.0
266.61,0.0
266.85,0.0
267.091,0.0
267.331,0.0
267.572,0.0
267.812,0.0
268.052,0.0
268.293,0.0
268.533,0.0
268.774,0.0
269.014,0.0
269.255,0.0
269.495,0.0
269.735,0.0
269.976,0.0
270.216,0.0
270.457,0.0
270.697,0.0
270.937,0.0
271.178,0.0
271.418,0.0
271.659,0.0
271.899,0.0
272.14,0.0
272.38,0.0
272.62,0.0
272.861,0.0
273.101,0.0
273.342,0.0
273.582,0.0
273.822,0.0
274.063,0.0
274.303,0.0
274.544,0.0
274.784,0.0
275.025,0.0
275.265,0.0
275.505,0.0
275.746,0.0
275.986,0.0
276.227,0.0
276.467,0.0
276.707,0.0
276.948,0.0
277.188,0.0
277.429,0.0
277.669,0.0
277.91,0.0
278.15,0.0
278.39,0.0
278.631,0.0
278.871,0.0
279.112,0.0
279.352,0.0
279.592,0.0
279.833,0.0
280.073,0.0
280.314,0.0
280.554,0.0
280.795,0.0
281.035,0.0
281.275,0.0
281.516,0.0
281.756,0.0
281.997,0.0
282.237,0.0
282.478,0.0
282.718,0.0
282.958,0.0
283.199,0.0
283.439,0.0
283.68,0.0
283.92,0.0
284.16,0.0
284.401,0.0
284.641,0.0
284.882,0.0
285.122,0.0
285.363,0.0
285.603,0.0
285.843,0.0
286.084,0.0
286.324,0.0
286.565,0.0
286.805,0.0
287.045,0.0
287.286,0.0
287.526,0.0
287.767,0.0
288.007,0.0
288.248,0.0
288.488,0.0
288.728,0.0
288.969,0.0
289.209,0.0
289.45,0.0
289.69,0.0
289.93,0.0
290.171,0.0
290.411,0.0
290.652,0.0
290.892,0.0
291.133,0.0
291.373,0.0
291.613,0.0
291.854,0.0
292.094,0.0
292.335,0.0
292.575,0.0
292.815,0.0
293.056,0.0
293.296,0.0
293.537,0.0
293.777,0.0
294.018,0.0
294.258,0.0
294.498,0.0
294.739,0.0
294.979,0.0
295.22,0.0
295.46,0.0
295.701,0.0
295.941,0.0
296.181,0.0
296.422,0.0
296.662,0.0
296.903,0.0
297.143,0.0
297.383,0.0
297.624,0.0
297.864,0.0
298.105,0.0
298.345,0.0
298.586,0.0
298.826,0.0
299.066,0.0
299.307,0.0
299.547,0.0
299.788,0.0
300.028,0.0
300.268,0.0
300.509,0.0
300.749,0.0
300.99,0.0
301.23,0.0
301.471,0.0
301.711,0.0
301.951,0.0
302.192,0.0
302.432,0.0
302.673,0.0
302.913,0.0
303.153,0.0
303.394,0.0
303.634,0.0
303.875,0.0
304.115,0.0
304.356,0.0
304.596,0.0
304.836,0.0
305.077,0.0
305.317,0.0
305.558,0.0
305.798,0.0
306.038,0.0
306.279,0.0
306.519,0.0
306.76,0.0
307.0,0.0
307.241,0.0
307.481,0.0
307.721,0.0
307.962,0.0
